FlightTime [s]           F_x                      F_y                      F_z                      M_x                      M_x                      M_y                      M_z                      
115.359997               12816.248525             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.369997               12815.642337             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.379997               12815.033644             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.389997               12814.422430             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.399997               12813.808681             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.409997               12813.192383             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.419997               12812.573524             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.429997               12811.952092             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.439997               12811.328079             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.449997               12810.701478             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.459997               12810.072282             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.469997               12809.440488             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.479997               12808.806096             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.489997               12808.169106             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.499997               12807.529522             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.509997               12806.887350             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.519997               12806.242599             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.529997               12805.595283             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.539997               12804.945414             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.549997               12804.293012             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.559997               12803.638097             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.569997               12802.980694             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.579997               12802.320831             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.589997               12801.658538             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.599997               12800.993850             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.609997               12800.326804             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.619997               12799.657442             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.629997               12798.985808             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.639997               12798.311950             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.649997               12797.635918             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.659997               12796.957766             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.669997               12796.277552             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.679997               12795.595335             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.689997               12794.911179             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.699997               12794.225148             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.709997               12793.537312             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.719997               12792.847741             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.729997               12792.156508             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.739997               12791.463687             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.749997               12790.769355             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.759997               12790.073590             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.769997               12789.376473             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.779997               12788.678083             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.789997               12787.978503             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.799997               12787.277816             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.809997               12786.576103             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.819997               12785.873448             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.829997               12785.169934             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.839997               12784.465643             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.849997               12783.760656             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.859997               12783.055056             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.869997               12782.348921             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.879997               12781.642330             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.889997               12780.935359             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.899997               12780.228083             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.909997               12779.520575             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.919997               12778.812903             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.929997               12778.105135             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.939997               12777.397336             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.949997               12776.689567             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.959997               12775.981885             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.969997               12775.274345             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.979997               12774.566997             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.989997               12773.859887             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
115.999997               12773.153059             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.009997               12772.446552             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.019997               12771.740398             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.029997               12771.034629             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.039997               12770.329269             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.049997               12769.624339             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.059997               12768.919856             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.069997               12768.215832             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.079997               12767.512272             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.089997               12766.809181             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.099997               12766.106555             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.109997               12765.404389             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.119997               12764.702670             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.129997               12764.001383             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.139997               12763.300509             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.149997               12762.600022             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.159997               12761.899895             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.169997               12761.200096             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.179997               12760.500587             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.189997               12759.801331             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.199997               12759.102282             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.209997               12758.403395             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.219997               12757.704620             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.229997               12757.005905             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.239997               12756.307194             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.249997               12755.608430             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.259997               12754.909553             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.269997               12754.210502             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.279997               12753.511213             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.289997               12752.811621             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.299997               12752.111661             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.309997               12751.411266             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.319997               12750.710368             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.329997               12750.008900             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.339997               12749.306793             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.349997               12748.603980             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.359997               12747.900394             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.369997               12747.195968             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.379997               12746.490636             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.389997               12745.784334             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.399997               12745.076998             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.409997               12744.368567             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.419997               12743.658982             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.429997               12742.948185             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.439997               12742.236119             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.449997               12741.522734             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.459997               12740.807978             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.469997               12740.091805             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.479997               12739.374169             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.489997               12738.655029             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.499997               12737.934348             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.509997               12737.212091             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.519997               12736.488227             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.529997               12735.762728             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.539997               12735.035570             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.549997               12734.306734             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.559997               12733.576201             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.569997               12732.843961             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.579997               12732.110003             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.589997               12731.374323             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.599997               12730.636919             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.609997               12729.897794             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.619997               12729.156954             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.629997               12728.414408             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.639997               12727.670170             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.649997               12726.924257             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.659997               12726.176689             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.669997               12725.427490             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.679997               12724.676687             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.689997               12723.924309             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.699997               12723.170389             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.709997               12722.414964             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.719997               12721.658071             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.729997               12720.899752             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.739997               12720.140049             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.749997               12719.379008             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.759997               12718.616676             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.769997               12717.853103             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.779997               12717.088339             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.789997               12716.322436             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.799997               12715.555448             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.809997               12714.787429             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.819997               12714.018435             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.829997               12713.248520             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.839997               12712.477743             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.849997               12711.706159             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.859997               12710.933825             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.869997               12710.160798             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.879997               12709.387134             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.889997               12708.612889             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.899997               12707.838118             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.909997               12707.062875             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.919997               12706.287214             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.929997               12705.511187             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.939997               12704.734844             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.949997               12703.958236             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.959997               12703.181410             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.969997               12702.404411             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.979997               12701.627286             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.989997               12700.850075             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
116.999997               12700.072819             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.009997               12699.295557             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.019997               12698.518324             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.029997               12697.741154             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.039997               12696.964079             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.049997               12696.187127             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.059997               12695.410324             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.069997               12694.633696             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.079997               12693.857262             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.089997               12693.081044             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.099997               12692.305056             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.109997               12691.529312             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.119997               12690.753825             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.129997               12689.978603             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.139997               12689.203653             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.149997               12688.428978             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.159997               12687.654581             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.169997               12686.880461             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.179997               12686.106615             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.189997               12685.333039             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.199997               12684.559725             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.209997               12683.786663             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.219997               12683.013844             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.229997               12682.241255             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.239997               12681.468880             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.249997               12680.696705             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.259997               12679.924710             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.269997               12679.152877             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.279997               12678.381187             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.289997               12677.609616             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.299997               12676.838144             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.309997               12676.066745             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.319997               12675.295397             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.329997               12674.524074             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.339997               12673.752750             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.349997               12672.981400             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.359997               12672.209998             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.369997               12671.438516             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.379997               12670.666929             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.389997               12669.895209             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.399997               12669.123331             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.409997               12668.351267             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.419997               12667.578994             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.429997               12666.806484             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.439997               12666.033713             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.449997               12665.260658             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.459997               12664.487295             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.469997               12663.713600             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.479997               12662.939554             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.489997               12662.165134             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.499997               12661.390322             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.509997               12660.615099             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.519997               12659.839447             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.529997               12659.063351             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.539997               12658.286796             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.549997               12657.509769             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.559997               12656.732256             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.569997               12655.954249             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.579997               12655.175736             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
117.589997               12654.396712             0.000000                 0.000000                 -0.000000                -0.000000                0.000000                 0.000000                 
