Flight Time              Velocity_abs             posNed_x                 posNed_y                 posNed_z                 phi                      theta                    psi                      
83.279998                0.000000                 14992.120978             -3.831024                -5298.647394             -0.008911                0.098547                 -0.015436                
83.289998                0.000000                 14993.920975             -3.857266                -5298.653658             -0.008938                0.098547                 -0.015443                
83.299998                0.000000                 14995.720972             -3.883518                -5298.659922             -0.008964                0.098547                 -0.015451                
83.309998                0.000000                 14997.520969             -3.909777                -5298.666186             -0.008991                0.098547                 -0.015458                
83.319998                0.000000                 14999.320966             -3.936046                -5298.672450             -0.009018                0.098547                 -0.015465                
83.329998                0.000000                 15001.120963             -3.962323                -5298.678714             -0.009044                0.098547                 -0.015473                
83.339998                0.000000                 15002.920960             -3.988609                -5298.684977             -0.009071                0.098547                 -0.015480                
83.349998                0.000000                 15004.720957             -4.014904                -5298.691241             -0.009098                0.098547                 -0.015488                
83.359998                0.000000                 15006.520954             -4.041208                -5298.697505             -0.009125                0.098546                 -0.015495                
83.369998                0.000000                 15008.320951             -4.067520                -5298.703769             -0.009151                0.098546                 -0.015503                
83.379998                0.000000                 15010.120948             -4.093842                -5298.710032             -0.009178                0.098546                 -0.015510                
83.389998                0.000000                 15011.920945             -4.120172                -5298.716296             -0.009205                0.098546                 -0.015517                
83.399998                0.000000                 15013.720942             -4.146511                -5298.722559             -0.009231                0.098546                 -0.015525                
83.409998                0.000000                 15015.520939             -4.172859                -5298.728823             -0.009258                0.098546                 -0.015533                
83.419998                0.000000                 15017.320936             -4.199216                -5298.735086             -0.009285                0.098546                 -0.015540                
83.429998                0.000000                 15019.120933             -4.225582                -5298.741349             -0.009312                0.098546                 -0.015548                
83.439998                0.000000                 15020.920930             -4.251957                -5298.747613             -0.009338                0.098546                 -0.015555                
83.449998                0.000000                 15022.720927             -4.278341                -5298.753876             -0.009365                0.098546                 -0.015563                
83.459998                0.000000                 15024.520924             -4.304734                -5298.760139             -0.009392                0.098545                 -0.015570                
83.469998                0.000000                 15026.320921             -4.331136                -5298.766402             -0.009418                0.098545                 -0.015578                
83.479998                0.000000                 15028.120918             -4.357548                -5298.772665             -0.009445                0.098545                 -0.015586                
83.489998                0.000000                 15029.920915             -4.383968                -5298.778928             -0.009472                0.098545                 -0.015593                
83.499998                0.000000                 15031.720912             -4.410398                -5298.785191             -0.009499                0.098545                 -0.015601                
83.509998                0.000000                 15033.520909             -4.436836                -5298.791454             -0.009525                0.098545                 -0.015609                
83.519998                0.000000                 15035.320906             -4.463285                -5298.797717             -0.009552                0.098545                 -0.015616                
83.529998                0.000000                 15037.120903             -4.489742                -5298.803979             -0.009579                0.098545                 -0.015624                
83.539998                0.000000                 15038.920900             -4.516208                -5298.810242             -0.009606                0.098545                 -0.015632                
83.549998                0.000000                 15040.720897             -4.542684                -5298.816504             -0.009632                0.098544                 -0.015639                
83.559998                0.000000                 15042.520894             -4.569169                -5298.822767             -0.009659                0.098544                 -0.015647                
83.569998                0.000000                 15044.320891             -4.595664                -5298.829029             -0.009686                0.098544                 -0.015655                
83.579998                0.000000                 15046.120888             -4.622168                -5298.835292             -0.009712                0.098544                 -0.015663                
83.589998                0.000000                 15047.920885             -4.648681                -5298.841554             -0.009739                0.098544                 -0.015670                
83.599998                0.000000                 15049.720882             -4.675204                -5298.847816             -0.009766                0.098544                 -0.015678                
83.609998                0.000000                 15051.520879             -4.701736                -5298.854078             -0.009793                0.098544                 -0.015686                
83.619998                0.000000                 15053.320876             -4.728278                -5298.860340             -0.009819                0.098544                 -0.015694                
83.629998                0.000000                 15055.120873             -4.754829                -5298.866602             -0.009846                0.098543                 -0.015702                
83.639998                0.000000                 15056.920870             -4.781390                -5298.872863             -0.009873                0.098543                 -0.015709                
83.649998                0.000000                 15058.720867             -4.807960                -5298.879125             -0.009900                0.098543                 -0.015717                
83.659998                0.000000                 15060.520864             -4.834540                -5298.885387             -0.009927                0.098543                 -0.015725                
83.669998                0.000000                 15062.320862             -4.861130                -5298.891648             -0.009953                0.098543                 -0.015733                
83.679998                0.000000                 15064.120859             -4.887729                -5298.897910             -0.009980                0.098543                 -0.015741                
83.689998                0.000000                 15065.920856             -4.914338                -5298.904171             -0.010007                0.098543                 -0.015749                
83.699998                0.000000                 15067.720853             -4.940956                -5298.910432             -0.010034                0.098543                 -0.015757                
83.709998                0.000000                 15069.520850             -4.967584                -5298.916693             -0.010060                0.098543                 -0.015765                
83.719998                0.000000                 15071.320847             -4.994222                -5298.922954             -0.010087                0.098542                 -0.015773                
83.729998                0.000000                 15073.120844             -5.020870                -5298.929215             -0.010114                0.098542                 -0.015781                
83.739998                0.000000                 15074.920841             -5.047528                -5298.935476             -0.010141                0.098542                 -0.015789                
83.749998                0.000000                 15076.720838             -5.074195                -5298.941737             -0.010167                0.098542                 -0.015797                
83.759998                0.000000                 15078.520835             -5.100872                -5298.947998             -0.010194                0.098542                 -0.015805                
83.769998                0.000000                 15080.320832             -5.127559                -5298.954258             -0.010221                0.098542                 -0.015813                
83.779998                0.000000                 15082.120829             -5.154256                -5298.960519             -0.010248                0.098542                 -0.015821                
83.789998                0.000000                 15083.920826             -5.180963                -5298.966779             -0.010274                0.098542                 -0.015829                
83.799998                0.000000                 15085.720824             -5.207680                -5298.973039             -0.010301                0.098542                 -0.015837                
83.809998                0.000000                 15087.520821             -5.234407                -5298.979299             -0.010328                0.098542                 -0.015845                
83.819998                0.000000                 15089.320818             -5.261144                -5298.985560             -0.010355                0.098542                 -0.015853                
83.829998                0.000000                 15091.120815             -5.287891                -5298.991819             -0.010381                0.098542                 -0.015861                
83.839998                0.000000                 15092.920812             -5.314648                -5298.998079             -0.010408                0.098541                 -0.015869                
83.849998                0.000000                 15094.720809             -5.341415                -5299.004339             -0.010435                0.098541                 -0.015877                
83.859998                0.000000                 15096.520806             -5.368192                -5299.010599             -0.010462                0.098541                 -0.015885                
83.869998                0.000000                 15098.320803             -5.394979                -5299.016858             -0.010489                0.098541                 -0.015893                
83.879998                0.000000                 15100.120801             -5.421777                -5299.023118             -0.010515                0.098541                 -0.015902                
83.889998                0.000000                 15101.920798             -5.448584                -5299.029377             -0.010542                0.098541                 -0.015910                
83.899998                0.000000                 15103.720795             -5.475402                -5299.035636             -0.010569                0.098541                 -0.015918                
83.909998                0.000000                 15105.520792             -5.502230                -5299.041895             -0.010596                0.098541                 -0.015926                
83.919998                0.000000                 15107.320789             -5.529069                -5299.048154             -0.010622                0.098541                 -0.015934                
83.929998                0.000000                 15109.120786             -5.555917                -5299.054413             -0.010649                0.098541                 -0.015943                
83.939998                0.000000                 15110.920784             -5.582776                -5299.060672             -0.010676                0.098541                 -0.015951                
83.949998                0.000000                 15112.720781             -5.609645                -5299.066931             -0.010703                0.098541                 -0.015959                
83.959998                0.000000                 15114.520778             -5.636525                -5299.073189             -0.010729                0.098541                 -0.015967                
83.969998                0.000000                 15116.320775             -5.663415                -5299.079448             -0.010756                0.098541                 -0.015976                
83.979998                0.000000                 15118.120772             -5.690315                -5299.085706             -0.010783                0.098541                 -0.015984                
83.989998                0.000000                 15119.920769             -5.717226                -5299.091964             -0.010810                0.098541                 -0.015992                
83.999998                0.000000                 15121.720767             -5.744148                -5299.098223             -0.010836                0.098541                 -0.016001                
84.009998                0.000000                 15123.520764             -5.771080                -5299.104481             -0.010863                0.098541                 -0.016009                
84.019998                0.000000                 15125.320761             -5.798022                -5299.110738             -0.010890                0.098541                 -0.016017                
84.029998                0.000000                 15127.120758             -5.824975                -5299.116996             -0.010917                0.098541                 -0.016026                
84.039998                0.000000                 15128.920755             -5.851938                -5299.123254             -0.010943                0.098540                 -0.016034                
84.049998                0.000000                 15130.720753             -5.878913                -5299.129512             -0.010970                0.098540                 -0.016043                
84.059998                0.000000                 15132.520750             -5.905897                -5299.135769             -0.010997                0.098540                 -0.016051                
84.069998                0.000000                 15134.320747             -5.932893                -5299.142026             -0.011023                0.098540                 -0.016060                
84.079998                0.000000                 15136.120744             -5.959899                -5299.148284             -0.011050                0.098540                 -0.016068                
84.089998                0.000000                 15137.920741             -5.986915                -5299.154541             -0.011077                0.098540                 -0.016077                
84.099998                0.000000                 15139.720739             -6.013943                -5299.160798             -0.011104                0.098540                 -0.016085                
84.109998                0.000000                 15141.520736             -6.040981                -5299.167055             -0.011130                0.098540                 -0.016094                
84.119998                0.000000                 15143.320733             -6.068030                -5299.173312             -0.011157                0.098540                 -0.016102                
84.129998                0.000000                 15145.120730             -6.095090                -5299.179568             -0.011184                0.098540                 -0.016111                
84.139998                0.000000                 15146.920727             -6.122161                -5299.185825             -0.011211                0.098540                 -0.016119                
84.149998                0.000000                 15148.720725             -6.149242                -5299.192082             -0.011237                0.098540                 -0.016128                
84.159998                0.000000                 15150.520722             -6.176335                -5299.198338             -0.011264                0.098540                 -0.016136                
84.169998                0.000000                 15152.320719             -6.203438                -5299.204594             -0.011291                0.098540                 -0.016145                
84.179998                0.000000                 15154.120716             -6.230552                -5299.210850             -0.011318                0.098540                 -0.016154                
84.189998                0.000000                 15155.920714             -6.257678                -5299.217106             -0.011344                0.098540                 -0.016162                
84.199998                0.000000                 15157.720711             -6.284814                -5299.223362             -0.011371                0.098540                 -0.016171                
84.209998                0.000000                 15159.520708             -6.311961                -5299.229618             -0.011398                0.098540                 -0.016180                
84.219998                0.000000                 15161.320705             -6.339119                -5299.235874             -0.011424                0.098539                 -0.016188                
84.229998                0.000000                 15163.120703             -6.366289                -5299.242129             -0.011451                0.098539                 -0.016197                
84.239998                0.000000                 15164.920700             -6.393469                -5299.248385             -0.011478                0.098539                 -0.016206                
84.249998                0.000000                 15166.720697             -6.420661                -5299.254640             -0.011505                0.098539                 -0.016214                
84.259998                0.000000                 15168.520694             -6.447864                -5299.260895             -0.011531                0.098539                 -0.016223                
84.269998                0.000000                 15170.320692             -6.475078                -5299.267150             -0.011558                0.098539                 -0.016232                
84.279998                0.000000                 15172.120689             -6.502303                -5299.273405             -0.011585                0.098539                 -0.016241                
84.289998                0.000000                 15173.920686             -6.529539                -5299.279660             -0.011612                0.098539                 -0.016249                
84.299998                0.000000                 15175.720683             -6.556787                -5299.285915             -0.011638                0.098539                 -0.016258                
84.309998                0.000000                 15177.520681             -6.584045                -5299.292170             -0.011665                0.098539                 -0.016267                
84.319998                0.000000                 15179.320678             -6.611316                -5299.298424             -0.011692                0.098539                 -0.016276                
84.329998                0.000000                 15181.120675             -6.638597                -5299.304679             -0.011718                0.098539                 -0.016285                
84.339998                0.000000                 15182.920672             -6.665890                -5299.310933             -0.011745                0.098539                 -0.016294                
84.349998                0.000000                 15184.720670             -6.693194                -5299.317187             -0.011772                0.098538                 -0.016302                
84.359998                0.000000                 15186.520667             -6.720510                -5299.323441             -0.011799                0.098538                 -0.016311                
84.369998                0.000000                 15188.320664             -6.747837                -5299.329695             -0.011825                0.098538                 -0.016320                
84.379998                0.000000                 15190.120662             -6.775176                -5299.335949             -0.011852                0.098538                 -0.016329                
84.389998                0.000000                 15191.920659             -6.802526                -5299.342202             -0.011879                0.098538                 -0.016338                
84.399998                0.000000                 15193.720656             -6.829887                -5299.348456             -0.011906                0.098538                 -0.016347                
84.409998                0.000000                 15195.520653             -6.857260                -5299.354709             -0.011932                0.098538                 -0.016356                
84.419998                0.000000                 15197.320651             -6.884645                -5299.360962             -0.011959                0.098538                 -0.016365                
84.429998                0.000000                 15199.120648             -6.912041                -5299.367215             -0.011986                0.098538                 -0.016374                
84.439998                0.000000                 15200.920645             -6.939449                -5299.373468             -0.012013                0.098538                 -0.016383                
84.449998                0.000000                 15202.720643             -6.966869                -5299.379721             -0.012039                0.098538                 -0.016392                
84.459998                0.000000                 15204.520640             -6.994300                -5299.385974             -0.012066                0.098537                 -0.016401                
84.469998                0.000000                 15206.320637             -7.021743                -5299.392226             -0.012093                0.098537                 -0.016410                
84.479998                0.000000                 15208.120635             -7.049197                -5299.398479             -0.012119                0.098537                 -0.016419                
84.489998                0.000000                 15209.920632             -7.076664                -5299.404731             -0.012146                0.098537                 -0.016428                
84.499998                0.000000                 15211.720629             -7.104142                -5299.410983             -0.012173                0.098537                 -0.016437                
84.509998                0.000000                 15213.520626             -7.131632                -5299.417235             -0.012200                0.098537                 -0.016446                
84.519998                0.000000                 15215.320624             -7.159134                -5299.423487             -0.012226                0.098537                 -0.016455                
84.529998                0.000000                 15217.120621             -7.186647                -5299.429739             -0.012253                0.098537                 -0.016464                
84.539998                0.000000                 15218.920618             -7.214173                -5299.435991             -0.012280                0.098537                 -0.016474                
84.549998                0.000000                 15220.720616             -7.241710                -5299.442242             -0.012307                0.098537                 -0.016483                
84.559998                0.000000                 15222.520613             -7.269260                -5299.448494             -0.012333                0.098536                 -0.016492                
84.569998                0.000000                 15224.320610             -7.296821                -5299.454745             -0.012360                0.098536                 -0.016501                
84.579998                0.000000                 15226.120608             -7.324394                -5299.460996             -0.012387                0.098536                 -0.016510                
84.589998                0.000000                 15227.920605             -7.351980                -5299.467247             -0.012414                0.098536                 -0.016519                
84.599998                0.000000                 15229.720603             -7.379577                -5299.473498             -0.012440                0.098536                 -0.016529                
84.609998                0.000000                 15231.520600             -7.407186                -5299.479748             -0.012467                0.098536                 -0.016538                
84.619998                0.000000                 15233.320597             -7.434808                -5299.485999             -0.012494                0.098536                 -0.016547                
84.629998                0.000000                 15235.120595             -7.462442                -5299.492249             -0.012521                0.098536                 -0.016556                
84.639998                0.000000                 15236.920592             -7.490087                -5299.498499             -0.012547                0.098536                 -0.016566                
84.649998                0.000000                 15238.720589             -7.517745                -5299.504749             -0.012574                0.098535                 -0.016575                
84.659998                0.000000                 15240.520587             -7.545415                -5299.510999             -0.012601                0.098535                 -0.016584                
84.669998                0.000000                 15242.320584             -7.573098                -5299.517249             -0.012628                0.098535                 -0.016594                
84.679998                0.000000                 15244.120581             -7.600792                -5299.523499             -0.012654                0.098535                 -0.016603                
84.689998                0.000000                 15245.920579             -7.628499                -5299.529748             -0.012681                0.098535                 -0.016612                
84.699998                0.000000                 15247.720576             -7.656218                -5299.535998             -0.012708                0.098535                 -0.016622                
84.709998                0.000000                 15249.520574             -7.683950                -5299.542247             -0.012735                0.098535                 -0.016631                
84.719998                0.000000                 15251.320571             -7.711694                -5299.548496             -0.012761                0.098535                 -0.016640                
84.729998                0.000000                 15253.120568             -7.739450                -5299.554745             -0.012788                0.098535                 -0.016650                
84.739998                0.000000                 15254.920566             -7.767218                -5299.560993             -0.012815                0.098535                 -0.016659                
84.749998                0.000000                 15256.720563             -7.794999                -5299.567242             -0.012842                0.098534                 -0.016669                
84.759998                0.000000                 15258.520561             -7.822793                -5299.573490             -0.012868                0.098534                 -0.016678                
84.769998                0.000000                 15260.320558             -7.850599                -5299.579739             -0.012895                0.098534                 -0.016688                
84.779998                0.000000                 15262.120555             -7.878417                -5299.585987             -0.012922                0.098534                 -0.016697                
84.789998                0.000000                 15263.920553             -7.906248                -5299.592235             -0.012949                0.098534                 -0.016707                
84.799998                0.000000                 15265.720550             -7.934092                -5299.598483             -0.012975                0.098534                 -0.016716                
84.809998                0.000000                 15267.520548             -7.961948                -5299.604730             -0.013002                0.098534                 -0.016726                
84.819998                0.000000                 15269.320545             -7.989817                -5299.610978             -0.013029                0.098534                 -0.016735                
84.829998                0.000000                 15271.120543             -8.017698                -5299.617225             -0.013056                0.098534                 -0.016745                
84.839998                0.000000                 15272.920540             -8.045592                -5299.623472             -0.013082                0.098534                 -0.016754                
84.849998                0.000000                 15274.720537             -8.073499                -5299.629719             -0.013109                0.098533                 -0.016764                
84.859998                0.000000                 15276.520535             -8.101418                -5299.635966             -0.013136                0.098533                 -0.016773                
84.869998                0.000000                 15278.320532             -8.129350                -5299.642213             -0.013163                0.098533                 -0.016783                
84.879998                0.000000                 15280.120530             -8.157295                -5299.648459             -0.013189                0.098533                 -0.016793                
84.889998                0.000000                 15281.920527             -8.185253                -5299.654706             -0.013216                0.098533                 -0.016802                
84.899998                0.000000                 15283.720525             -8.213224                -5299.660952             -0.013243                0.098533                 -0.016812                
84.909998                0.000000                 15285.520522             -8.241207                -5299.667198             -0.013269                0.098533                 -0.016822                
84.919998                0.000000                 15287.320520             -8.269203                -5299.673444             -0.013296                0.098533                 -0.016831                
84.929998                0.000000                 15289.120517             -8.297212                -5299.679690             -0.013323                0.098533                 -0.016841                
84.939998                0.000000                 15290.920515             -8.325234                -5299.685935             -0.013350                0.098532                 -0.016851                
84.949998                0.000000                 15292.720512             -8.353269                -5299.692181             -0.013376                0.098532                 -0.016861                
84.959998                0.000000                 15294.520509             -8.381317                -5299.698426             -0.013403                0.098532                 -0.016870                
84.969998                0.000000                 15296.320507             -8.409378                -5299.704671             -0.013430                0.098532                 -0.016880                
84.979998                0.000000                 15298.120504             -8.437452                -5299.710916             -0.013457                0.098532                 -0.016890                
84.989998                0.000000                 15299.920502             -8.465540                -5299.717161             -0.013483                0.098532                 -0.016900                
84.999998                0.000000                 15301.720499             -8.493640                -5299.723405             -0.013510                0.098532                 -0.016909                
85.009998                0.000000                 15303.520497             -8.521753                -5299.729650             -0.013537                0.098532                 -0.016919                
85.019998                0.000000                 15305.320494             -8.549879                -5299.735894             -0.013564                0.098532                 -0.016929                
85.029998                0.000000                 15307.120492             -8.578019                -5299.742138             -0.013590                0.098531                 -0.016939                
85.039998                0.000000                 15308.920490             -8.606172                -5299.748382             -0.013617                0.098531                 -0.016949                
85.049998                0.000000                 15310.720487             -8.634337                -5299.754626             -0.013644                0.098531                 -0.016959                
85.059998                0.000000                 15312.520485             -8.662517                -5299.760869             -0.013671                0.098531                 -0.016968                
85.069998                0.000000                 15314.320482             -8.690709                -5299.767113             -0.013697                0.098531                 -0.016978                
85.079998                0.000000                 15316.120480             -8.718915                -5299.773356             -0.013724                0.098531                 -0.016988                
85.089998                0.000000                 15317.920477             -8.747134                -5299.779599             -0.013751                0.098531                 -0.016998                
85.099998                0.000000                 15319.720475             -8.775366                -5299.785842             -0.013777                0.098531                 -0.017008                
85.109998                0.000000                 15321.520472             -8.803612                -5299.792085             -0.013804                0.098531                 -0.017018                
85.119998                0.000000                 15323.320470             -8.831871                -5299.798327             -0.013831                0.098530                 -0.017028                
85.129998                0.000000                 15325.120467             -8.860144                -5299.804570             -0.013858                0.098530                 -0.017038                
85.139998                0.000000                 15326.920465             -8.888429                -5299.810812             -0.013884                0.098530                 -0.017048                
85.149998                0.000000                 15328.720462             -8.916729                -5299.817054             -0.013911                0.098530                 -0.017058                
85.159998                0.000000                 15330.520460             -8.945042                -5299.823296             -0.013938                0.098530                 -0.017068                
85.169998                0.000000                 15332.320458             -8.973368                -5299.829537             -0.013965                0.098530                 -0.017078                
85.179998                0.000000                 15334.120455             -9.001708                -5299.835779             -0.013991                0.098530                 -0.017088                
85.189998                0.000000                 15335.920453             -9.030062                -5299.842020             -0.014018                0.098530                 -0.017098                
85.199998                0.000000                 15337.720450             -9.058429                -5299.848261             -0.014045                0.098529                 -0.017108                
85.209998                0.000000                 15339.520448             -9.086810                -5299.854502             -0.014072                0.098529                 -0.017119                
85.219998                0.000000                 15341.320445             -9.115204                -5299.860743             -0.014098                0.098529                 -0.017129                
85.229998                0.000000                 15343.120443             -9.143612                -5299.866983             -0.014125                0.098529                 -0.017139                
85.239998                0.000000                 15344.920441             -9.172034                -5299.873224             -0.014152                0.098529                 -0.017149                
85.249998                0.000000                 15346.720438             -9.200470                -5299.879464             -0.014178                0.098529                 -0.017159                
85.259998                0.000000                 15348.520436             -9.228919                -5299.885704             -0.014205                0.098529                 -0.017169                
85.269998                0.000000                 15350.320433             -9.257382                -5299.891944             -0.014232                0.098529                 -0.017180                
85.279998                0.000000                 15352.120431             -9.285859                -5299.898184             -0.014259                0.098529                 -0.017190                
85.289998                0.000000                 15353.920429             -9.314350                -5299.904423             -0.014285                0.098528                 -0.017200                
85.299998                0.000000                 15355.720426             -9.342855                -5299.910662             -0.014312                0.098528                 -0.017210                
85.309998                0.000000                 15357.520424             -9.371373                -5299.916901             -0.014339                0.098528                 -0.017220                
85.319998                0.000000                 15359.320422             -9.399905                -5299.923140             -0.014366                0.098528                 -0.017231                
85.329998                0.000000                 15361.120419             -9.428452                -5299.929379             -0.014392                0.098528                 -0.017241                
85.339998                0.000000                 15362.920417             -9.457012                -5299.935618             -0.014419                0.098528                 -0.017251                
85.349998                0.000000                 15364.720414             -9.485586                -5299.941856             -0.014446                0.098528                 -0.017262                
85.359998                0.000000                 15366.520412             -9.514175                -5299.948094             -0.014473                0.098528                 -0.017272                
85.369998                0.000000                 15368.320410             -9.542777                -5299.954332             -0.014499                0.098527                 -0.017282                
85.379998                0.000000                 15370.120407             -9.571393                -5299.960570             -0.014526                0.098527                 -0.017293                
85.389998                0.000000                 15371.920405             -9.600024                -5299.966808             -0.014553                0.098527                 -0.017303                
85.399998                0.000000                 15373.720403             -9.628669                -5299.973045             -0.014580                0.098527                 -0.017313                
85.409998                0.000000                 15375.520400             -9.657327                -5299.979282             -0.014606                0.098527                 -0.017324                
85.419998                0.000000                 15377.320398             -9.686000                -5299.985519             -0.014633                0.098527                 -0.017334                
85.429998                0.000000                 15379.120396             -9.714688                -5299.991756             -0.014660                0.098527                 -0.017345                
85.439998                0.000000                 15380.920393             -9.743389                -5299.997993             -0.014686                0.098527                 -0.017355                
85.449998                0.000000                 15382.720391             -9.772105                -5300.004229             -0.014713                0.098526                 -0.017366                
85.459998                0.000000                 15384.520389             -9.800834                -5300.010465             -0.014740                0.098526                 -0.017376                
85.469998                0.000000                 15386.320386             -9.829579                -5300.016701             -0.014767                0.098526                 -0.017386                
85.479998                0.000000                 15388.120384             -9.858337                -5300.022937             -0.014793                0.098526                 -0.017397                
85.489998                0.000000                 15389.920382             -9.887110                -5300.029173             -0.014820                0.098526                 -0.017407                
85.499998                0.000000                 15391.720380             -9.915897                -5300.035408             -0.014847                0.098526                 -0.017418                
85.509998                0.000000                 15393.520377             -9.944699                -5300.041644             -0.014874                0.098526                 -0.017429                
