Flight Time              x_NED                    y_NED                    z_NED                    
119.780000               21563.378709             0.000000                 -5250.715216             
119.790000               21565.179277             0.000000                 -5250.715399             
119.800000               21566.979844             0.000000                 -5250.715581             
119.810000               21568.780409             0.000000                 -5250.715762             
119.820000               21570.580973             0.000000                 -5250.715944             
119.830000               21572.381535             0.000000                 -5250.716125             
119.840000               21574.182096             0.000000                 -5250.716307             
119.850000               21575.982656             0.000000                 -5250.716488             
119.860000               21577.783215             0.000000                 -5250.716669             
119.870000               21579.583771             0.000000                 -5250.716849             
119.880000               21581.384327             0.000000                 -5250.717030             
119.890000               21583.184881             0.000000                 -5250.717210             
119.900000               21584.985434             0.000000                 -5250.717390             
119.910000               21586.785985             0.000000                 -5250.717570             
119.920000               21588.586535             0.000000                 -5250.717749             
119.930000               21590.387084             0.000000                 -5250.717929             
119.940000               21592.187631             0.000000                 -5250.718108             
119.950000               21593.988176             0.000000                 -5250.718287             
119.960000               21595.788721             0.000000                 -5250.718465             
119.970000               21597.589264             0.000000                 -5250.718644             
119.980000               21599.389805             0.000000                 -5250.718822             
119.990000               21601.190345             0.000000                 -5250.719000             
120.000000               21602.990884             0.000000                 -5250.719178             
120.010000               21604.791421             0.000000                 -5250.719356             
120.020000               21606.591957             0.000000                 -5250.719533             
120.030000               21608.392491             0.000000                 -5250.719711             
120.040000               21610.193024             0.000000                 -5250.719888             
120.050000               21611.993555             0.000000                 -5250.720065             
120.060000               21613.794085             0.000000                 -5250.720241             
120.070000               21615.594614             0.000000                 -5250.720417             
120.080000               21617.395141             0.000000                 -5250.720594             
120.090000               21619.195667             0.000000                 -5250.720770             
120.100000               21620.996191             0.000000                 -5250.720945             
120.110000               21622.796714             0.000000                 -5250.721121             
120.120000               21624.597235             0.000000                 -5250.721296             
120.130000               21626.397755             0.000000                 -5250.721471             
120.140000               21628.198274             0.000000                 -5250.721646             
120.150000               21629.998791             0.000000                 -5250.721820             
120.160000               21631.799307             0.000000                 -5250.721995             
120.170000               21633.599821             0.000000                 -5250.722169             
120.180000               21635.400334             0.000000                 -5250.722343             
120.190000               21637.200845             0.000000                 -5250.722517             
120.200000               21639.001355             0.000000                 -5250.722690             
120.210000               21640.801864             0.000000                 -5250.722863             
120.220000               21642.602371             0.000000                 -5250.723036             
120.230000               21644.402876             0.000000                 -5250.723209             
120.240000               21646.203380             0.000000                 -5250.723381             
120.250000               21648.003883             0.000000                 -5250.723554             
120.260000               21649.804384             0.000000                 -5250.723726             
120.270000               21651.604884             0.000000                 -5250.723898             
120.280000               21653.405383             0.000000                 -5250.724069             
120.290000               21655.205880             0.000000                 -5250.724241             
120.300000               21657.006375             0.000000                 -5250.724412             
120.310000               21658.806869             0.000000                 -5250.724582             
120.320000               21660.607362             0.000000                 -5250.724753             
120.330000               21662.407853             0.000000                 -5250.724923             
120.340000               21664.208343             0.000000                 -5250.725094             
120.350000               21666.008831             0.000000                 -5250.725264             
120.360000               21667.809318             0.000000                 -5250.725433             
120.370000               21669.609803             0.000000                 -5250.725603             
120.380000               21671.410287             0.000000                 -5250.725772             
120.390000               21673.210770             0.000000                 -5250.725941             
120.400000               21675.011251             0.000000                 -5250.726109             
120.410000               21676.811731             0.000000                 -5250.726278             
120.420000               21678.612209             0.000000                 -5250.726446             
120.430000               21680.412686             0.000000                 -5250.726614             
120.440000               21682.213162             0.000000                 -5250.726782             
120.450000               21684.013636             0.000000                 -5250.726949             
120.460000               21685.814109             0.000000                 -5250.727116             
120.470000               21687.614580             0.000000                 -5250.727283             
120.480000               21689.415050             0.000000                 -5250.727450             
120.490000               21691.215518             0.000000                 -5250.727616             
120.500000               21693.015985             0.000000                 -5250.727783             
120.510000               21694.816451             0.000000                 -5250.727949             
120.520000               21696.616915             0.000000                 -5250.728114             
120.530000               21698.417378             0.000000                 -5250.728280             
120.540000               21700.217839             0.000000                 -5250.728445             
120.550000               21702.018300             0.000000                 -5250.728610             
120.560000               21703.818758             0.000000                 -5250.728775             
120.570000               21705.619216             0.000000                 -5250.728939             
120.580000               21707.419672             0.000000                 -5250.729103             
120.590000               21709.220126             0.000000                 -5250.729267             
120.600000               21711.020579             0.000000                 -5250.729431             
120.610000               21712.821031             0.000000                 -5250.729594             
120.620000               21714.621482             0.000000                 -5250.729757             
120.630000               21716.421931             0.000000                 -5250.729920             
120.640000               21718.222379             0.000000                 -5250.730083             
120.650000               21720.022825             0.000000                 -5250.730245             
120.660000               21721.823270             0.000000                 -5250.730407             
120.670000               21723.623714             0.000000                 -5250.730569             
120.680000               21725.424157             0.000000                 -5250.730731             
120.690000               21727.224598             0.000000                 -5250.730892             
120.700000               21729.025038             0.000000                 -5250.731053             
120.710000               21730.825476             0.000000                 -5250.731214             
120.720000               21732.625913             0.000000                 -5250.731374             
120.730000               21734.426349             0.000000                 -5250.731535             
120.740000               21736.226783             0.000000                 -5250.731695             
120.750000               21738.027217             0.000000                 -5250.731854             
120.760000               21739.827649             0.000000                 -5250.732014             
120.770000               21741.628079             0.000000                 -5250.732173             
120.780000               21743.428509             0.000000                 -5250.732332             
120.790000               21745.228937             0.000000                 -5250.732491             
120.800000               21747.029363             0.000000                 -5250.732649             
120.810000               21748.829789             0.000000                 -5250.732807             
120.820000               21750.630213             0.000000                 -5250.732965             
120.830000               21752.430636             0.000000                 -5250.733122             
120.840000               21754.231058             0.000000                 -5250.733280             
120.850000               21756.031478             0.000000                 -5250.733437             
120.860000               21757.831897             0.000000                 -5250.733594             
120.870000               21759.632315             0.000000                 -5250.733750             
120.880000               21761.432731             0.000000                 -5250.733906             
120.890000               21763.233147             0.000000                 -5250.734062             
120.900000               21765.033561             0.000000                 -5250.734218             
120.910000               21766.833974             0.000000                 -5250.734373             
120.920000               21768.634385             0.000000                 -5250.734529             
120.930000               21770.434796             0.000000                 -5250.734684             
120.940000               21772.235205             0.000000                 -5250.734838             
120.950000               21774.035613             0.000000                 -5250.734992             
120.960000               21775.836020             0.000000                 -5250.735147             
120.970000               21777.636425             0.000000                 -5250.735300             
120.980000               21779.436830             0.000000                 -5250.735454             
120.990000               21781.237233             0.000000                 -5250.735607             
121.000000               21783.037635             0.000000                 -5250.735760             
121.010000               21784.838035             0.000000                 -5250.735913             
121.020000               21786.638435             0.000000                 -5250.736065             
121.030000               21788.438833             0.000000                 -5250.736217             
121.040000               21790.239230             0.000000                 -5250.736369             
121.050000               21792.039626             0.000000                 -5250.736521             
121.060000               21793.840021             0.000000                 -5250.736672             
121.070000               21795.640414             0.000000                 -5250.736823             
121.080000               21797.440807             0.000000                 -5250.736974             
121.090000               21799.241198             0.000000                 -5250.737124             
121.100000               21801.041588             0.000000                 -5250.737275             
121.110000               21802.841977             0.000000                 -5250.737425             
121.120000               21804.642364             0.000000                 -5250.737574             
121.130000               21806.442751             0.000000                 -5250.737724             
121.140000               21808.243136             0.000000                 -5250.737873             
121.150000               21810.043520             0.000000                 -5250.738022             
121.160000               21811.843903             0.000000                 -5250.738170             
121.170000               21813.644285             0.000000                 -5250.738318             
121.180000               21815.444666             0.000000                 -5250.738466             
121.190000               21817.245046             0.000000                 -5250.738614             
121.200000               21819.045424             0.000000                 -5250.738761             
121.210000               21820.845801             0.000000                 -5250.738909             
121.220000               21822.646178             0.000000                 -5250.739056             
121.230000               21824.446553             0.000000                 -5250.739202             
121.240000               21826.246927             0.000000                 -5250.739348             
121.250000               21828.047300             0.000000                 -5250.739494             
121.260000               21829.847671             0.000000                 -5250.739640             
121.270000               21831.648042             0.000000                 -5250.739786             
121.280000               21833.448411             0.000000                 -5250.739931             
121.290000               21835.248780             0.000000                 -5250.740076             
121.300000               21837.049147             0.000000                 -5250.740220             
121.310000               21838.849513             0.000000                 -5250.740365             
121.320000               21840.649878             0.000000                 -5250.740509             
121.330000               21842.450242             0.000000                 -5250.740653             
121.340000               21844.250605             0.000000                 -5250.740796             
121.350000               21846.050966             0.000000                 -5250.740939             
121.360000               21847.851327             0.000000                 -5250.741082             
121.370000               21849.651686             0.000000                 -5250.741225             
121.380000               21851.452045             0.000000                 -5250.741367             
121.390000               21853.252402             0.000000                 -5250.741509             
121.400000               21855.052758             0.000000                 -5250.741651             
121.410000               21856.853114             0.000000                 -5250.741793             
121.420000               21858.653468             0.000000                 -5250.741934             
121.430000               21860.453821             0.000000                 -5250.742075             
121.440000               21862.254172             0.000000                 -5250.742216             
121.450000               21864.054523             0.000000                 -5250.742356             
121.460000               21865.854873             0.000000                 -5250.742496             
121.470000               21867.655222             0.000000                 -5250.742636             
121.480000               21869.455569             0.000000                 -5250.742776             
121.490000               21871.255916             0.000000                 -5250.742915             
121.500000               21873.056261             0.000000                 -5250.743054             
121.510000               21874.856606             0.000000                 -5250.743193             
121.520000               21876.656949             0.000000                 -5250.743331             
121.530000               21878.457291             0.000000                 -5250.743469             
121.540000               21880.257633             0.000000                 -5250.743607             
121.550000               21882.057973             0.000000                 -5250.743745             
121.560000               21883.858312             0.000000                 -5250.743882             
121.570000               21885.658650             0.000000                 -5250.744019             
121.580000               21887.458987             0.000000                 -5250.744156             
121.590000               21889.259323             0.000000                 -5250.744292             
121.600000               21891.059658             0.000000                 -5250.744429             
121.610000               21892.859992             0.000000                 -5250.744564             
121.620000               21894.660325             0.000000                 -5250.744700             
121.630000               21896.460657             0.000000                 -5250.744835             
121.640000               21898.260988             0.000000                 -5250.744970             
121.650000               21900.061317             0.000000                 -5250.745105             
121.660000               21901.861646             0.000000                 -5250.745240             
121.670000               21903.661974             0.000000                 -5250.745374             
121.680000               21905.462300             0.000000                 -5250.745508             
121.690000               21907.262626             0.000000                 -5250.745641             
121.700000               21909.062951             0.000000                 -5250.745775             
121.710000               21910.863274             0.000000                 -5250.745908             
121.720000               21912.663597             0.000000                 -5250.746041             
121.730000               21914.463919             0.000000                 -5250.746173             
121.740000               21916.264239             0.000000                 -5250.746305             
121.750000               21918.064559             0.000000                 -5250.746437             
121.760000               21919.864877             0.000000                 -5250.746569             
121.770000               21921.665195             0.000000                 -5250.746700             
121.780000               21923.465511             0.000000                 -5250.746831             
121.790000               21925.265827             0.000000                 -5250.746962             
121.800000               21927.066141             0.000000                 -5250.747093             
121.810000               21928.866455             0.000000                 -5250.747223             
121.820000               21930.666767             0.000000                 -5250.747353             
121.830000               21932.467079             0.000000                 -5250.747483             
121.840000               21934.267390             0.000000                 -5250.747612             
121.850000               21936.067699             0.000000                 -5250.747741             
121.860000               21937.868008             0.000000                 -5250.747870             
121.870000               21939.668315             0.000000                 -5250.747998             
121.880000               21941.468622             0.000000                 -5250.748127             
121.890000               21943.268927             0.000000                 -5250.748255             
121.900000               21945.069232             0.000000                 -5250.748382             
121.910000               21946.869536             0.000000                 -5250.748510             
121.920000               21948.669838             0.000000                 -5250.748637             
121.930000               21950.470140             0.000000                 -5250.748764             
121.940000               21952.270441             0.000000                 -5250.748890             
121.950000               21954.070741             0.000000                 -5250.749017             
121.960000               21955.871040             0.000000                 -5250.749143             
121.970000               21957.671337             0.000000                 -5250.749268             
121.980000               21959.471634             0.000000                 -5250.749394             
121.990000               21961.271930             0.000000                 -5250.749519             
122.000000               21963.072225             0.000000                 -5250.749644             
122.010000               21964.872519             0.000000                 -5250.749768             
122.020000               21966.672812             0.000000                 -5250.749893             
122.030000               21968.473105             0.000000                 -5250.750017             
122.040000               21970.273396             0.000000                 -5250.750140             
122.050000               21972.073686             0.000000                 -5250.750264             
122.060000               21973.873975             0.000000                 -5250.750387             
122.070000               21975.674264             0.000000                 -5250.750510             
122.080000               21977.474551             0.000000                 -5250.750633             
122.090000               21979.274838             0.000000                 -5250.750755             
122.100000               21981.075123             0.000000                 -5250.750877             
122.110000               21982.875408             0.000000                 -5250.750999             
122.120000               21984.675691             0.000000                 -5250.751120             
122.130000               21986.475974             0.000000                 -5250.751241             
122.140000               21988.276256             0.000000                 -5250.751362             
122.150000               21990.076537             0.000000                 -5250.751483             
122.160000               21991.876817             0.000000                 -5250.751603             
122.170000               21993.677096             0.000000                 -5250.751723             
122.180000               21995.477374             0.000000                 -5250.751843             
122.190000               21997.277652             0.000000                 -5250.751963             
122.200000               21999.077928             0.000000                 -5250.752082             
122.210000               22000.878203             0.000000                 -5250.752201             
122.220000               22002.678478             0.000000                 -5250.752320             
122.230000               22004.478752             0.000000                 -5250.752438             
122.240000               22006.279024             0.000000                 -5250.752556             
122.250000               22008.079296             0.000000                 -5250.752674             
122.260000               22009.879567             0.000000                 -5250.752792             
122.270000               22011.679837             0.000000                 -5250.752909             
122.280000               22013.480106             0.000000                 -5250.753026             
122.290000               22015.280375             0.000000                 -5250.753143             
122.300000               22017.080642             0.000000                 -5250.753259             
122.310000               22018.880908             0.000000                 -5250.753375             
122.320000               22020.681174             0.000000                 -5250.753491             
122.330000               22022.481439             0.000000                 -5250.753607             
122.340000               22024.281703             0.000000                 -5250.753722             
122.350000               22026.081966             0.000000                 -5250.753837             
122.360000               22027.882228             0.000000                 -5250.753952             
122.370000               22029.682489             0.000000                 -5250.754067             
122.380000               22031.482749             0.000000                 -5250.754181             
122.390000               22033.283009             0.000000                 -5250.754295             
122.400000               22035.083268             0.000000                 -5250.754409             
122.410000               22036.883525             0.000000                 -5250.754522             
122.420000               22038.683782             0.000000                 -5250.754635             
122.430000               22040.484038             0.000000                 -5250.754748             
122.440000               22042.284294             0.000000                 -5250.754861             
122.450000               22044.084548             0.000000                 -5250.754973             
122.460000               22045.884802             0.000000                 -5250.755085             
122.470000               22047.685054             0.000000                 -5250.755197             
122.480000               22049.485306             0.000000                 -5250.755308             
122.490000               22051.285557             0.000000                 -5250.755419             
122.500000               22053.085807             0.000000                 -5250.755530             
122.510000               22054.886057             0.000000                 -5250.755641             
122.520000               22056.686305             0.000000                 -5250.755751             
122.530000               22058.486553             0.000000                 -5250.755861             
122.540000               22060.286799             0.000000                 -5250.755971             
122.550000               22062.087045             0.000000                 -5250.756081             
122.560000               22063.887291             0.000000                 -5250.756190             
122.570000               22065.687535             0.000000                 -5250.756299             
122.580000               22067.487778             0.000000                 -5250.756408             
122.590000               22069.288021             0.000000                 -5250.756516             
122.600000               22071.088263             0.000000                 -5250.756624             
122.610000               22072.888504             0.000000                 -5250.756732             
122.620000               22074.688744             0.000000                 -5250.756840             
122.630000               22076.488984             0.000000                 -5250.756947             
122.640000               22078.289222             0.000000                 -5250.757054             
122.650000               22080.089460             0.000000                 -5250.757161             
122.660000               22081.889697             0.000000                 -5250.757268             
122.670000               22083.689933             0.000000                 -5250.757374             
122.680000               22085.490169             0.000000                 -5250.757480             
122.690000               22087.290403             0.000000                 -5250.757586             
122.700000               22089.090637             0.000000                 -5250.757691             
122.710000               22090.890870             0.000000                 -5250.757796             
122.720000               22092.691102             0.000000                 -5250.757901             
122.730000               22094.491334             0.000000                 -5250.758006             
122.740000               22096.291564             0.000000                 -5250.758110             
122.750000               22098.091794             0.000000                 -5250.758214             
122.760000               22099.892023             0.000000                 -5250.758318             
122.770000               22101.692252             0.000000                 -5250.758422             
122.780000               22103.492479             0.000000                 -5250.758525             
122.790000               22105.292706             0.000000                 -5250.758628             
122.800000               22107.092932             0.000000                 -5250.758731             
122.810000               22108.893157             0.000000                 -5250.758833             
122.820000               22110.693381             0.000000                 -5250.758936             
122.830000               22112.493605             0.000000                 -5250.759038             
122.840000               22114.293828             0.000000                 -5250.759139             
122.850000               22116.094050             0.000000                 -5250.759241             
122.860000               22117.894271             0.000000                 -5250.759342             
122.870000               22119.694492             0.000000                 -5250.759443             
122.880000               22121.494712             0.000000                 -5250.759543             
122.890000               22123.294931             0.000000                 -5250.759644             
122.900000               22125.095149             0.000000                 -5250.759744             
122.910000               22126.895367             0.000000                 -5250.759844             
122.920000               22128.695583             0.000000                 -5250.759943             
122.930000               22130.495799             0.000000                 -5250.760043             
122.940000               22132.296015             0.000000                 -5250.760142             
122.950000               22134.096229             0.000000                 -5250.760240             
122.960000               22135.896443             0.000000                 -5250.760339             
122.970000               22137.696656             0.000000                 -5250.760437             
122.980000               22139.496869             0.000000                 -5250.760535             
122.990000               22141.297080             0.000000                 -5250.760633             
123.000000               22143.097291             0.000000                 -5250.760730             
123.010000               22144.897501             0.000000                 -5250.760827             
123.020000               22146.697710             0.000000                 -5250.760924             
123.030000               22148.497919             0.000000                 -5250.761021             
123.040000               22150.298127             0.000000                 -5250.761117             
123.050000               22152.098334             0.000000                 -5250.761213             
123.060000               22153.898541             0.000000                 -5250.761309             
123.070000               22155.698747             0.000000                 -5250.761405             
123.080000               22157.498952             0.000000                 -5250.761500             
123.090000               22159.299156             0.000000                 -5250.761595             
123.100000               22161.099359             0.000000                 -5250.761690             
123.110000               22162.899562             0.000000                 -5250.761785             
123.120000               22164.699765             0.000000                 -5250.761879             
123.130000               22166.499966             0.000000                 -5250.761973             
123.140000               22168.300167             0.000000                 -5250.762067             
123.150000               22170.100367             0.000000                 -5250.762160             
123.160000               22171.900566             0.000000                 -5250.762254             
123.170000               22173.700765             0.000000                 -5250.762347             
123.180000               22175.500963             0.000000                 -5250.762439             
123.190000               22177.301160             0.000000                 -5250.762532             
123.200000               22179.101357             0.000000                 -5250.762624             
123.210000               22180.901552             0.000000                 -5250.762716             
123.220000               22182.701748             0.000000                 -5250.762808             
123.230000               22184.501942             0.000000                 -5250.762899             
123.240000               22186.302136             0.000000                 -5250.762990             
123.250000               22188.102329             0.000000                 -5250.763081             
123.260000               22189.902521             0.000000                 -5250.763172             
123.270000               22191.702713             0.000000                 -5250.763263             
123.280000               22193.502904             0.000000                 -5250.763353             
123.290000               22195.303094             0.000000                 -5250.763443             
123.300000               22197.103284             0.000000                 -5250.763532             
123.310000               22198.903473             0.000000                 -5250.763622             
123.320000               22200.703661             0.000000                 -5250.763711             
123.330000               22202.503849             0.000000                 -5250.763800             
123.340000               22204.304036             0.000000                 -5250.763888             
123.350000               22206.104222             0.000000                 -5250.763977             
123.360000               22207.904408             0.000000                 -5250.764065             
123.370000               22209.704593             0.000000                 -5250.764153             
123.380000               22211.504777             0.000000                 -5250.764241             
123.390000               22213.304961             0.000000                 -5250.764328             
123.400000               22215.105144             0.000000                 -5250.764415             
123.410000               22216.905326             0.000000                 -5250.764502             
123.420000               22218.705508             0.000000                 -5250.764589             
123.430000               22220.505689             0.000000                 -5250.764675             
123.440000               22222.305869             0.000000                 -5250.764761             
123.450000               22224.106049             0.000000                 -5250.764847             
123.460000               22225.906228             0.000000                 -5250.764933             
123.470000               22227.706406             0.000000                 -5250.765018             
123.480000               22229.506584             0.000000                 -5250.765103             
123.490000               22231.306761             0.000000                 -5250.765188             
123.500000               22233.106938             0.000000                 -5250.765273             
123.510000               22234.907114             0.000000                 -5250.765357             
123.520000               22236.707289             0.000000                 -5250.765441             
123.530000               22238.507463             0.000000                 -5250.765525             
123.540000               22240.307637             0.000000                 -5250.765609             
123.550000               22242.107810             0.000000                 -5250.765692             
123.560000               22243.907983             0.000000                 -5250.765775             
123.570000               22245.708155             0.000000                 -5250.765858             
123.580000               22247.508327             0.000000                 -5250.765941             
123.590000               22249.308497             0.000000                 -5250.766023             
123.600000               22251.108667             0.000000                 -5250.766105             
123.610000               22252.908837             0.000000                 -5250.766187             
123.620000               22254.709006             0.000000                 -5250.766269             
123.630000               22256.509174             0.000000                 -5250.766350             
123.640000               22258.309342             0.000000                 -5250.766432             
123.650000               22260.109509             0.000000                 -5250.766513             
123.660000               22261.909675             0.000000                 -5250.766593             
123.670000               22263.709841             0.000000                 -5250.766674             
123.680000               22265.510006             0.000000                 -5250.766754             
123.690000               22267.310171             0.000000                 -5250.766834             
123.700000               22269.110335             0.000000                 -5250.766914             
123.710000               22270.910498             0.000000                 -5250.766993             
123.720000               22272.710661             0.000000                 -5250.767072             
123.730000               22274.510823             0.000000                 -5250.767151             
123.740000               22276.310985             0.000000                 -5250.767230             
123.750000               22278.111146             0.000000                 -5250.767309             
123.760000               22279.911306             0.000000                 -5250.767387             
123.770000               22281.711466             0.000000                 -5250.767465             
123.780000               22283.511625             0.000000                 -5250.767543             
123.790000               22285.311784             0.000000                 -5250.767620             
123.800000               22287.111942             0.000000                 -5250.767698             
123.810000               22288.912099             0.000000                 -5250.767775             
123.820000               22290.712256             0.000000                 -5250.767852             
123.830000               22292.512412             0.000000                 -5250.767928             
123.840000               22294.312568             0.000000                 -5250.768005             
123.850000               22296.112723             0.000000                 -5250.768081             
123.860000               22297.912878             0.000000                 -5250.768157             
123.870000               22299.713031             0.000000                 -5250.768232             
123.880000               22301.513185             0.000000                 -5250.768308             
123.890000               22303.313338             0.000000                 -5250.768383             
123.900000               22305.113490             0.000000                 -5250.768458             
123.910000               22306.913641             0.000000                 -5250.768533             
123.920000               22308.713792             0.000000                 -5250.768607             
123.930000               22310.513943             0.000000                 -5250.768681             
123.940000               22312.314093             0.000000                 -5250.768755             
123.950000               22314.114242             0.000000                 -5250.768829             
123.960000               22315.914391             0.000000                 -5250.768903             
123.970000               22317.714539             0.000000                 -5250.768976             
123.980000               22319.514687             0.000000                 -5250.769049             
123.990000               22321.314834             0.000000                 -5250.769122             
124.000000               22323.114981             0.000000                 -5250.769195             
124.010000               22324.915127             0.000000                 -5250.769267             
124.020000               22326.715272             0.000000                 -5250.769339             
124.030000               22328.515417             0.000000                 -5250.769411             
124.040000               22330.315561             0.000000                 -5250.769483             
124.050000               22332.115705             0.000000                 -5250.769554             
124.060000               22333.915848             0.000000                 -5250.769626             
124.070000               22335.715991             0.000000                 -5250.769697             
124.080000               22337.516133             0.000000                 -5250.769767             
124.090000               22339.316275             0.000000                 -5250.769838             
124.100000               22341.116416             0.000000                 -5250.769908             
124.110000               22342.916556             0.000000                 -5250.769978             
124.120000               22344.716696             0.000000                 -5250.770048             
124.130000               22346.516836             0.000000                 -5250.770118             
124.140000               22348.316975             0.000000                 -5250.770187             
124.150000               22350.117113             0.000000                 -5250.770257             
124.160000               22351.917251             0.000000                 -5250.770326             
124.170000               22353.717388             0.000000                 -5250.770394             
124.180000               22355.517525             0.000000                 -5250.770463             
124.190000               22357.317661             0.000000                 -5250.770531             
124.200000               22359.117797             0.000000                 -5250.770599             
124.210000               22360.917932             0.000000                 -5250.770667             
124.220000               22362.718067             0.000000                 -5250.770735             
124.230000               22364.518201             0.000000                 -5250.770802             
